"createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"2018-12-09T19:03:52Z","Suelenlassis/google-glass-test",1,"null","null","HTML","[""CSS"",""HTML"",""JavaScript""]",62489,"null"
"2020-10-22T13:58:49Z","SuryaKumar-IoT/AR-Smart_Home",1,"Controlling Home Appliances Using Augmented Reality [AR] ","null","C#","[""C#"",""Objective-C++"",""Objective-C"",""C"",""ShaderLab"",""HLSL""]",146084,"null"
"2018-11-15T11:14:16Z","Svrf/SvrfGLTFSceneKit",4,"glTF loader for SceneKit","[""scenekit"",""gltf-loader"",""gltf"",""svrf"",""augmented-reality"",""3d-graphics""]","Swift","[""Swift"",""ShaderLab"",""GLSL"",""Objective-C"",""Ruby"",""Shell"",""JavaScript""]",3464,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""opengl"",""graphics"",""webgl"",""3d"",""vulkan"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""opengl"",""graphics"",""webgl"",""3d"",""vulkan""]"
"2018-06-12T15:21:18Z","Svrf/svrf-csharp",2,"C# client library for the Svrf API","[""svrf"",""api-client"",""augmented-reality"",""virtual-reality""]","C#","[""C#""]",278,"[""api"",""sdk"",""facebook"",""wrapper"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-10-29T11:52:55Z","Svrf/svrf-ios-sdk",25,"iOS SDK for the Svrf API and ARKit Face Filters","[""svrf"",""sdk"",""arkit"",""augmented-reality"",""virtual-reality"",""ios""]","Swift","[""Ruby"",""Swift"",""Objective-C""]",2500,"[""python"",""ocr"",""pytorch"",""speech-recognition"",""sketch"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""objective-c"",""cocoapods"",""xcode""]"
"2018-06-01T12:37:42Z","Svrf/svrf-java-client",1,"Java client library for the SVRF API","[""svrf"",""api-client"",""augmented-reality"",""virtual-reality""]","Java","[""Scala"",""Shell"",""Java""]",188,"[""api"",""sdk"",""facebook"",""wrapper"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-06-12T08:17:45Z","Svrf/svrf-javascript",8,"JavaScript client library for the Svrf API","[""svrf"",""api-client"",""augmented-reality"",""virtual-reality""]","JavaScript","[""JavaScript""]",909,"[""api"",""sdk"",""facebook"",""wrapper"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-08-07T07:13:30Z","Svrf/svrf-swift4-client",2,"[DEPRECATED] Swift 4 client library for the SVRF API","[""svrf"",""api-client"",""augmented-reality"",""virtual-reality""]","Swift","[""Ruby"",""Swift"",""Shell""]",45,"[""api"",""sdk"",""facebook"",""wrapper"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2019-05-29T11:39:57Z","Svrf/svrf-unity",3,"A Unity software plugin for the Svrf API and 3D face filters.","[""svrf"",""unity"",""api"",""augmented-reality"",""virtual-reality"",""arcore"",""arkit""]","C#","[""C#"",""ShaderLab""]",1831,"[""game"",""unity3d"",""game-development"",""gamedev"",""sdk"",""facebook"",""wrapper"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""kafka"",""spark"",""java"",""scala"",""big-data"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2017-08-27T22:03:38Z","Swizec/ar-js-experiment",6,"Playing around with AR.js","[""augmented-reality"",""react"",""webar""]","JavaScript","[""HTML"",""CSS"",""JavaScript""]",2750,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""angular"",""react-native"",""vue"",""reactjs"",""hooks"",""react-hooks"",""typescript"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-10-29T14:20:19Z","SyJuly/WorkAR",3,"WorkAR is a prototype of an augmented reality application for a work environment (Bachelor's Thesis)","[""augmented-reality"",""microsoft-hololens"",""unity""]","C#","[""ShaderLab"",""HLSL"",""C#""]",29905,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""game"",""unity3d"",""game-development"",""gamedev""]"
"2016-08-07T11:40:52Z","TADraeseke/ArthursSeatARViewer",2,"An augmented reality app for visualising geographical information around Arthur's Seat in Edinburgh, Scotland.","null","Java","[""Java""]",1149,"null"
"2019-04-11T13:19:12Z","THAANURK/BCardAr",1,"An Augmented reality based business card viewer application in IOS","null","Swift","[""Swift""]",9481,"null"
"2019-02-25T07:20:15Z","TIBCOSoftware/Augmented-Reality",10,"TIBCO LABS™ Project ART","[""unity3d"",""augmented-reality"",""cloud"",""tibco"",""ar"",""xr"",""mr"",""arcore"",""mixed-reality"",""tibco-labs""]","C#","[""ShaderLab"",""C#""]",119314,"[""game"",""unity"",""game-development"",""gamedev"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""azure"",""devops"",""terraform"",""docker"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""kafka"",""spark"",""java"",""scala"",""big-data"",""kafka"",""spark"",""java"",""scala"",""big-data""]"
"2020-09-03T19:05:05Z","TahmidU/AugmentedRealityRoomDesignerV1",1,"A platform/store where users can sell their unwanted or new (furniture) products. Uses ARCore to implement a key feature called Augmented Reality.","null","null","null",1440,"null"
"2020-01-18T17:35:30Z","TakahiroMiyaura/AzureSpatialAnchorsSamplesOnMRTKV2",8,"This project is some samples of Azure Spatial Anchors,also it is Experimental Project for cross-platform development using Mixed Reality Toolkit V2","null","C#","[""C#"",""Objective-C++"",""Ruby""]",3843,"null"
"2017-08-04T17:50:08Z","Tam66662/MixedReality",1,"Various projects to help me learn concepts related to Unity, HoloLens, Immersive Headsets, or things related to mixed reality.","null","C#","[""C#"",""ShaderLab"",""HLSL"",""GLSL""]",17954,"null"
"2020-10-21T14:44:15Z","Tanzina-Bithi/AUGMENTED-REALITY-IN-EDUCATION-Biology-Model-in-class-9-10-",2,"Augmented  Reality  (AR)  is  an  interactive  experience  or  a  mix  of  genuine  real-world  and computerized information and digital data.  It simplifies and improves client information and user knowledge of interaction on collaboration with physical world by forcing virtual pictures on real ones. This is the better approach for manipulating how we collaborate with that world, replacing the real world.  Augmented  Reality  has  manifested  in  various  fields  to  day  like Education,  Navigation,  Games,  Industry,  Medical,  Advertisements  and  Architecture. AR in training wills before long influence the  students  learning  measure.  Our  methodology  can possibly  accelerate  the  plan  of  3D  perspectives  on  and  help  understudies  to  learn  and acknowledge  ideas  in  a  superior  and  intelligent  manner  and  approach  has  the  potential  to speed up the design of 3D views of and help students to learn and realize concepts in a better and interactive way. The thought introduced in this report is to show how AR can be utilized to upgrade the learning experience of understudies  for  Biology.  The  AR  based  Biology application  submitted  here  is  a  teaching  aid  supplementing  the  work  of  a  teacher  in  the Biology.  The  AR  based  Biology  application  submitted  here  is  a  training  help  enhancing crafted by an educator in the Biology. It is processes which make Biology simple, intelligent, useful and genuine to the understudies. The AR based Biology application submitted here is a teaching aid supplementing the work of a teacher in the Biology. It is processes which make Biology easy, interactive, informative and authentic to the students. ","null","null","null",1,"null"
"2020-11-10T22:43:02Z","Tarekbouamer/Image-Retrieval-for-Image-Based-Localization",3,"This repository contains modular software to build localization pipeline for various applications.","[""localization"",""robotics"",""sfm"",""augmented-reality"",""deep-learning"",""image-retrieval""]","Python","[""Python"",""Shell""]",5344,"[""documentation"",""translation"",""i18n"",""emoji"",""ros"",""computer-vision"",""simulation"",""robot"",""robotics"",""ros"",""computer-vision"",""simulation"",""robot"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""tensorflow"",""keras"",""machine-learning"",""convolutional-neural-networks"",""julia"",""optimization"",""math"",""simulation"",""physics""]"
"2017-12-17T07:52:00Z","TathagataChakraborti/ppap",3,"If you can read my mind, why must I speak?","[""planning"",""plan-recognition"",""intention"",""augmented-reality"",""augmented-reality-applications"",""augmented-interactions"",""robotics"",""robotics-algorithms"",""human-robot-interaction"",""human-robot-collaboration""]","SAS","[""SAS"",""Python"",""Shell""]",49,"[""security"",""dns"",""privacy"",""analytics"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""ros"",""computer-vision"",""simulation"",""robot"",""python"",""telegram"",""bot"",""telegram-bot"",""rss""]"
"2016-07-01T15:54:58Z","Tazaf/IonicitudeDemoApp",9,"This app is a demonstration of an Ionic App that implements Ionicitude and uses the Wikitude Cordova Plugin","[""wikitude"",""ionic"",""ionicitude"",""demo-app"",""augmented-reality"",""augmented-reality-applications""]","JavaScript","[""JavaScript"",""CSS"",""HTML""]",21582,"[""angular"",""typescript"",""angularjs"",""angular2"",""security"",""dns"",""privacy"",""analytics"",""google"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""telegram"",""bot"",""telegram-bot"",""rss""]"
"2016-09-14T14:54:05Z","Tazaf/WikitudeCordovaDemoApp",2,"Easily installable version of the officiel Wikitude Cordova Plugin Demo app.","[""mobile"",""cordova"",""augmented-reality"",""augmented-reality-applications"",""wikitude"",""demo-app""]","JavaScript","[""CSS"",""HTML"",""JavaScript""]",18544,"[""flutter"",""dart"",""android"",""ios"",""flutter-apps"",""android"",""electron"",""ios"",""macos"",""mobile"",""windows"",""java"",""minecraft"",""mod"",""tree"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""security"",""dns"",""privacy"",""analytics"",""google""]"
"2016-04-08T15:10:21Z","Tazaf/ionicitude",24,"AngularJS module for using the Wikitude cordova plugin in an Ionic project.","[""ionic"",""augmented-reality"",""mobile"",""wikitude"",""ionic-plugin""]","JavaScript","[""JavaScript""]",921,"[""angular"",""typescript"",""angularjs"",""angular2"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""flutter"",""dart"",""android"",""ios"",""flutter-apps"",""python"",""python3"",""flask"",""asyncio"",""python-3""]"
"2017-08-30T02:35:46Z","Tb64/Augmented_Tactics",1,"Augment Reality Tactical RPG","null","C#","[""C#"",""JavaScript"",""ShaderLab"",""HLSL"",""Mask"",""HTML"",""CSS"",""GLSL""]",4646447,"null"
"2020-03-18T20:14:32Z","TeamKnown/Crum",7,"An augmented reality, social media application where users can express themselves through interacting with ""Crums"". Crums are digital images that users can superimpose onto reality for others to see.","[""expo"",""iphone"",""react"",""react-native"",""react-native-maps"",""redux"",""sequelize"",""node-js"",""express-js"",""postgresql"",""augmented-reality-applications"",""expo-three"",""ar"",""augmented-reality"",""augmented-reality-application"",""social-app"",""location-based""]","JavaScript","[""JavaScript"",""Shell""]",711230,"[""react-native"",""android"",""ios"",""react"",""mobile"",""swift"",""ios"",""macos"",""swiftui"",""objective-c"",""angular"",""react-native"",""vue"",""reactjs"",""hooks"",""react-hooks"",""typescript"",""reactjs"",""android"",""ios"",""react"",""mobile"",""javascript"",""validation"",""typescript"",""form"",""forms"",""javascript"",""react"",""reactjs"",""hooks"",""react-hooks"",""typescript"",""reverse-engineering"",""emulator"",""homebrew"",""malware"",""emulation"",""nodejs"",""mongodb"",""express"",""node"",""expressjs"",""nodejs"",""mongodb"",""express"",""node"",""expressjs"",""database"",""mysql"",""sql"",""sqlite"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""proxy"",""ssh"",""vpn"",""alfred"",""http""]"
"2019-12-11T03:57:49Z","Techie09/readr",3,"Mixed Reality application for interacting with text","null","C#","[""C#"",""HTML"",""ShaderLab"",""GLSL"",""HLSL""]",6337,"null"
"2020-11-21T15:08:52Z","Technocrats-nitw/TalkAR",4,"AR based app to treat language delay and making children of 3-4 age learn in to speak in a new way","[""unity3d"",""augmented-reality"",""python"",""nltk"",""django"",""android""]","Python","[""Python"",""HTML""]",5693,"[""game"",""unity"",""game-development"",""gamedev"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""language"",""ruby"",""django"",""python3"",""django-rest-framework"",""flask"",""nlp"",""natural-language-processing"",""bert"",""sentiment-analysis"",""pytorch"",""python"",""python3"",""django-rest-framework"",""flask"",""react-native"",""ios"",""react"",""mobile""]"
"2017-11-12T08:48:17Z","Ted125/KwARto",2,"Ecommerce Augmented Reality App for Furnitures","null","CSS","[""PHP"",""CSS"",""JavaScript"",""HTML""]",35361,"null"
"2020-02-16T15:50:30Z","TejusWadbudhe/BeerMachine",1,"A fun app in Augmented Reality to fill a glass from a beer machine. Made with Unity, wikitude and C#","null","ShaderLab","[""C#"",""ShaderLab""]",2534,"null"
"2019-05-26T13:36:56Z","Temurhon/Augmented-Reality-in-combination-with-Cognitive-Behaviour-Therapy",1,"With google api.","null","Swift","[""Swift"",""Ruby""]",1961,"null"
"2018-01-06T14:05:57Z","Th-Os/NetworkVisualizer",1,"This software visualizes network data with the Microsoft HoloLens in a specific environment. ","null","C#","[""C#"",""ShaderLab"",""HLSL""]",53855,"null"
"2018-08-02T14:05:13Z","The-Assembly/AR-HomeAutomation",4,"Home automation using Augmented Reality.  ","null","C#","[""Python"",""C#""]",43338,"null"
"2019-12-29T07:09:04Z","The-Assembly/Augmented-Reality-Business-Card",2,"Jan 4th 2020 @ in5 - Make An Augmented Reality Business Card. At this session, we’ll show you how to use Unity & Vuforia to turn a simple printed card into a mixed reality portal for a wide array of interactive features including video and 3D animation - all overlayed on top of your card as viewed through the app.","[""vuforia"",""vuforia-support"",""unity"",""business-card"",""android"",""ar-camera"",""select-vuforia-engine"",""augmented-reality"",""csharp"",""unity3d"",""unity-tutorial""]","C#","[""C#""]",40409,"[""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""game"",""unity3d"",""game-development"",""gamedev"",""javascript"",""nodejs"",""node"",""typescript"",""regex"",""react-native"",""ios"",""react"",""mobile"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""dotnet"",""language"",""dotnet-core"",""c-sharp"",""asp-net-core"",""game"",""unity"",""game-development"",""gamedev"",""vim"",""theme"",""neovim"",""dark-theme"",""vim-plugin""]"
"2018-04-24T18:14:29Z","The-Brainery/SciCAD",1,"Augmented Reality CAD Tool for for Fluid Handling Systems","null","JavaScript","[""JavaScript"",""HTML"",""NSIS"",""Python"",""CSS""]",13977,"null"
"2018-09-14T15:20:58Z","The-COGAIN-Association/EyeMRTK",2,"Building blocks of gaze interaction in virtual/augmented reality (Unity code)","null","C#","[""C#"",""ShaderLab"",""GLSL"",""HTML"",""Jupyter Notebook""]",34484,"null"
"2020-08-26T21:00:27Z","TheGreenThumbs/Horter",1,"Horter is an application which helps users create gardens, update and maintain information about them, and learn more about how to add to them and keep them growing strong. It features a helpful ChatBot which can troubleshoot gardener questions, as well as an Augmented Reality garden planning display which will help users envision what their garden will look like ‘off-the-page’.","null","Vue","[""JavaScript"",""Vue"",""HTML"",""Sass""]",1373,"null"
"2018-06-28T21:12:57Z","TheGuyLoveNY/SpaceInAR",1,"An Augmented Reality application for Android device to explore planets.","[""csharp"",""unity3d"",""vuforia"",""augmented-reality-applications""]","Mathematica","[""Mathematica"",""C#"",""ShaderLab""]",158423,"[""dotnet"",""language"",""dotnet-core"",""c-sharp"",""asp-net-core"",""game"",""unity"",""game-development"",""gamedev"",""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""python"",""telegram"",""bot"",""telegram-bot"",""rss""]"
"2016-04-19T18:12:05Z","TheMaggieSimpson/Vuforia559_jPCT-AE",12,"Integrating jPCT-AE with Vuforia 5.5.9","[""vuforia"",""augmented-reality""]","Java","[""HTML"",""Java""]",20603,"[""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
