"Tags","createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"[""app"",""arkit"",""ios"",""swift""]","2019-04-08T09:39:30Z","adithyabhat/Measure",9,"iOS App that replicates measuring functionality of the iOS 12 Measure App. The App is written in Swift 4 and makes use of ARKit to achieve the same.","null","Swift","null",4183,"null"
"[""api"",""vuforia""]","2019-02-23T18:56:11Z","adityaiiitv/Iron-Man-Search",6,"Image search using voice command and display in Augmented Reality. Created using Vuforia in Unity, C#, Google Custom search API and IBM Watson","null","C#","null",132531,"null"
"[""vuforia""]","2019-02-23T18:50:39Z","adityaiiitv/Trump",3,"Augmented Reality playable game featuring Harry Potter and Donald Trump. Created using Vuforia in Unity, C#","null","C#","null",82875,"null"
"[""vr""]","2020-01-16T16:16:14Z","adityakumaar/Agile-Methodologies-Project-AR-VR-PaaS",4,"vr This project is based on latest and emerging technologies like Augmented Reality and Virtual Reality. We are developing a Platform as a Service for users who want to create their own Augmented Reality and Virtual Reality content.","null","null","null",20069,"null"
"[""unity"",""vuforia""]","2018-07-20T18:33:42Z","adityamudgil2505/AR_Ruler",3,"AR_Ruler is a powerful Augmented Reality application which can measure any distance between two given points in all the three axis separately. It can measure distance between any two point in cm, inch, m, foot. This is made in Unity with Vuforia .","null","C#","null",6,"null"
"[""android"",""app"",""arcore"",""unity""]","2019-06-15T04:27:55Z","adityapujari98/ARCore--RemoteControlCar-Simulation",9,"Remote Control Car Simulation App -- ARCore (Augmented Reality) | Android | Unity","null","C#","null",344423,"null"
"[""app"",""flutter""]","2020-10-10T15:23:48Z","adityathakurxd/fusionar",6,"An AR-based Shopping App","null","Dart","null",26148,"null"
"[""flutter""]","2020-10-02T07:47:59Z","adityathakurxd/paradigmshift",9,"A Flutter based AR Application","null","Dart","null",54212,"null"
"[""arcore"",""unity""]","2018-04-16T10:31:46Z","adrianomontecalvo/ARCore-MusicAR-Particle-Visualization",9,"MusicAR is a real-time audio visualization experiment using ARCore built with Unity","null","C#","null",71726,"null"
"[""android"",""marker"",""unreal""]","2016-05-16T15:04:46Z","adynathos/AugmentedUnreality",255,"marker Augmented reality for Unreal Engine 4","null","C++","null",11031,"null"
"[]","2017-03-03T22:56:57Z","agermanidis/SocialConditioning",12,"Using weather effects to represent people's emotions in augmented reality","null","C#","null",22725,"null"
"[]","2019-02-19T01:56:01Z","agile-dev-assignments/spring-2019-ar-mini-games",3,"Darts and basketball, on the go, in augmented reality.","null","C#","null",88641,"null"
"[""babylonjs"",""iot"",""nodejs"",""web""]","2017-12-06T16:58:57Z","ahmadsayed/node-red-contrib-web-babylonjs",4,"babylonjs web nodejs","null","HTML","null",28779,"null"
"[""computer-graphics"",""computer-vision"",""markerless"",""opencv"",""opengl"",""pose-estimation""]","2017-07-11T07:02:24Z","ahmetozlu/augmented_reality",168,"computer-graphics :gem: ""markerless Augmented Reality"" with OpenCV and OpenGL.","null","C++","null",51,"null"
"[""android"",""app"",""arcore"",""unity""]","2019-09-17T10:42:52Z","aidawhale/AnimalRoadtrip-App",6,"This app can be used to motivate paediatric patients and thus enhance the physical activity performed by them using Augmented Reality technologies.","null","C#","null",272652,"null"
"[""arcore"",""arkit"",""easyar"",""unity"",""unity3d"",""vuforia""]","2020-05-26T08:51:02Z","airar-dev/Unity-AR-ColorMapping",31,"Unity AR Colormapping for easyar , vuforia ,maxstar, arkit , arcore","null","C#","null",597486,"null"
"[""ai"",""app"",""ios"",""unity"",""unity3d""]","2017-12-29T18:54:29Z","akeller/Unity-AI-AR",8,"unity Code for a corresponding Medium tutorial for an AI AR iOS App","null","C#","null",3551,"null"
"[""android"",""app"",""arcore"",""flutter""]","2019-12-04T17:25:52Z","akshansh2000/learn_ar_flutter",38,"An Augmented Reality app made in Flutter.","null","Dart","null",117917,"null"
"[""unity"",""unity3d""]","2017-04-03T03:21:52Z","akshaynagpal/jengAR",6,"one-player, augmented reality game","null","C#","null",160339,"null"
"[""hololens""]","2017-02-13T02:07:25Z","alchemz/ARL_Training",4,"The training resources for Penn State Augmented Reality Lab","null","C#","null",67037,"null"
"[""hololens""]","2019-12-19T13:07:44Z","alessiapacca/MRlab-2019-surgery",8,"Mixed Reality Hololens 2 application, Fracture Surgery Assistant, ETH Zurich","null","C#","null",102731,"null"
"[""app"",""nodejs"",""react"",""vr"",""web""]","2020-03-08T00:11:06Z","alexandramj92/Zoe-Web-App-For-Teachers",3,"Web application to be used alongside Virtual Reality application, Zoe, which aims to provide educators around the world the necessary tools, knowledge and support to integrate Virtual and Augmented Reality Creation into their curriculum. The web application allows teachers to create projects and assign students to those projects. The project will generate a unique code for students to log into the VR Application so that they can easily login to their project and collaborate with their fellow students. The Zoe app was created by Apelab, a Los Angeles and Geneva based software company democratising content creation & education technology using 3D/AR/ VR . ","null","JavaScript","null",9474,"null"
"[""app""]","2016-07-27T10:46:10Z","anandmuralidhar24/SimpleARAndroid",28,"Augmented reality (AR) app that overlays 3D object in the scene","null","C++","null",9736,"null"
"[]","2018-05-08T19:10:09Z","anantsimran/albatross-vision-3DFaceModelling",4,"3D Face Modelling- Using 3D face modelling by detecting points and changing mesh | 3D | Augmented Reality| C#| Python","null","Python","null",18040,"null"
"[""app"",""opencv""]","2019-08-18T19:54:22Z","anavmehta/ARChessAnalyzer",7,"An Augmented Reality App to detect chessboard and pieces and predict best move (using OpenCV , Caffe and StockFish)","null","C++","null",2091,"null"
"[""hololens""]","2016-10-26T13:09:53Z","anderm/holo-assisted-training",7,"A holographic assembly line training prototype based on Microsoft HoloLens .","null","C#","null",33685,"null"
"[""unity"",""vuforia""]","2017-03-25T13:16:35Z","andreacent/DragonsAR",5,"Project II | Augmented Reality - USB","null","C#","null",106185,"null"
"[""6dof"",""arkit"",""cardboard"",""gvr"",""ios"",""phone"",""unity"",""vr""]","2017-06-23T09:40:39Z","andrewnakas/ARKit-Cardboard-VR",133,"cardboard ARkit + GVR to make VR and Mixed Reality 6dof AR for ios","null","C++","null",112142,"null"
"[""express-js"",""nodejs""]","2016-08-12T01:02:53Z","andrewrd/augproject",4,"Augmented reality scavenger hunt application","null","JavaScript","null",16059,"null"
"[""artoolkit"",""es6"",""nodejs""]","2020-02-17T05:30:28Z","andypotato/artoolkit5-js",14,"NodeJS / ES6 module port of artoolkit5","null","JavaScript","null",5339,"null"
"[""marker""]","2020-05-01T18:15:38Z","ankit-1517/Marker-Based-Augmented-Reality",5,"marker","null","Python","null",13238,"null"
"[""app""]","2016-05-26T17:34:09Z","anmolp14/augmented-reality-app",3,"an augmented reality navigation app","null","Java","null",43135,"null"
"[""cognitive"",""hololens""]","2016-06-30T22:47:58Z","annazus/HoloOCR",3,"Incorporate OCR from Microsoft Cognitive Services into HoloLens","null","C#","null",8015,"null"
"[""ai"",""computer-vision"",""ml"",""rust""]","2019-06-12T10:05:27Z","anoushkrit/Knowledge",7,"ai rust Contains information links, articles, research papers, tweets, blog posts, companies etc and everything which is even minutely related to the field of Artificial Intelligence, Distributed Computing, Quantum Computing and Physics, Evolutionary Biology, Crypto-currency, Virual and Augmented Reality etc.","null","HTML","null",524,"null"
"[""arkit"",""cloud"",""coreml"",""firebase"",""ios"",""nativescript"",""scenekit"",""swift""]","2017-10-21T02:26:53Z","anthonyanader/timeboARd",11,"Hackathon: HackHarvard 2017 Project | Wanting to change the way teams catalog brainstorming sessions, we developed Team Bo[AR]d, a nativescript iOS app, that enables users to collaborate, share and upload a series of 3D whiteboard sessions through Augmented Reality. ","null","Swift","null",60511,"null"
"[""app"",""ios""]","2017-01-14T19:35:19Z","anthonykrivonos/Memr",5,"Augmented reality video imaging app for ios that superimposes funny text onto people's faces! Coded entirely in Swift.","null","Swift","null",302,"null"
"[""hololens""]","2016-06-29T01:46:00Z","anthonymirand/ThePortal",4,"Hololens interactive storytelling application, made at Fox-Microsoft Hololens Hackathon","null","C#","null",324661,"null"
"[""android"",""app"",""arcore"",""firebase""]","2018-05-10T22:17:01Z","anujdutt9/ARCore-CloudAnchors",8,"Android App to Save and Retrieve AR Anchors using ARCore from Local Storage / Firebase .","null","Java","null",12806,"null"
"[""arkit"",""ios"",""macos""]","2017-11-07T01:47:08Z","anujdutt9/iOS-ARKit",17,"Basic Concepts and Projects using ARKit on iOS.","null","Swift","null",136834,"null"
"[]","2018-09-10T09:37:08Z","aornelas/MLJetPack",12,"A set of developer tools for Magic Leap creators","null","C#","null",32876,"null"
"[""app"",""magicleap""]","2018-09-03T08:14:48Z","aornelas/magic-bubbles",11,"A Magic Leap app to experiment with the capabilities of the ML1 via bubbles!","null","C#","null",242299,"null"
"[]","2017-07-02T12:25:56Z","aporto/cassapa",23,"An augmented-reality system for pool and billiard players","null","C++","null",36839,"null"
"[""arkit"",""ios"",""swift""]","2018-08-17T09:25:15Z","appcoda/ARKit-Persistence-Demo",15,"ARKit 2.0 Persistence Demo","null","Swift","null",79,"null"
"[""arkit"",""ios""]","2018-01-10T15:56:37Z","appcoda/ARKitPhysics",19,"ARKit Demo for Physics","null","Swift","null",154,"null"
"[""android"",""arcore""]","2018-03-28T10:12:11Z","appoly/ARCore-Location",409,"Allows items to be placed within the AR world with real-world GPS coordinates using ARCore.","null","Java","null",5057,"null"
"[]","2018-12-21T18:05:20Z","apuravchauhan/augmented-reality-javascript",3,"Codebase for augmented reality experiment done with javascript","null","JavaScript","null",6960,"null"
"[""android""]","2019-11-30T14:23:00Z","archive-x/ARIT",4,"null","null","null","null",4840,"null"
"[""argon"",""web""]","2016-02-04T17:45:47Z","argonjs/argon",369,"An open-standards augmented reality platform for the web","null","TypeScript","null",9221,"null"
"[""a-frame"",""argon""]","2016-07-25T19:36:19Z","argonjs/argon-aframe",43,"glue to use a-frame to author argon applications","null","JavaScript","null",8937,"null"
"[""argon""]","2016-03-02T20:30:08Z","argonjs/samples",32,"A collection of simple examples that demonstrate the use of various argon.js features","null","JavaScript","null",17850,"null"
"[""arkit"",""ios"",""scenekit"",""swift""]","2017-06-09T17:24:14Z","arirawr/ARKit-FloorIsLava",119,"Basic ARKit example that detects planes and makes them lava.","null","Swift","null",4906,"null"
"[""android"",""phone"",""unity"",""unity3d"",""vuforia""]","2018-03-19T05:29:08Z","armag-pro/Bandit-Girl-AR",11,":video_game: Augmented Reality phone game with classic third person and AR gameplay modes. :gun:","null","C#","null",585160,"null"
"[""instagram"",""sparkar""]","2019-03-24T00:08:39Z","armdz/Spark-Ar",42,"instagram Resources for Spark AR","null","null","null",893,"null"
"[""instagram"",""sparkar""]","2020-05-21T20:37:38Z","armdz/SparkAR_FJ",11,"instagram VJs at sparkar AR Filters","null","null","null",10659,"null"
"[""hololens""]","2016-05-16T19:54:46Z","arminms/HoliMoli",4,"Molecular holograms for Microsoft HoloLens","null","C++","null",5028,"null"
"[]","2016-04-19T04:16:20Z","arnav-gudibande/AR-Mario-Bros",4,"Augmented Reality Mario Bros","null","Java","null",25676,"null"
"[""arkit"",""ios""]","2017-08-03T10:15:50Z","artemnovichkov/cARd",18,"Flip your card with ARKit","null","Swift","null",1568,"null"
"[""android"",""artoolkit"",""ios"",""macos"",""windows""]","2018-03-13T01:57:08Z","artoolkitx/artoolkitx",282,"artoolkit","null","C","null",129279,"null"
"[""cloud""]","2019-12-12T07:24:26Z","arvindpj007/AR-Cloud-Privacy",7,"Now the worlds largest companies and organizations are racing to create the required AR Cloud infrastructure, to build and fuel these systems. This is where we will face unprecedented challenges and risks to privacy and individuals rights and freedom if we do not actively and mindfully seek to address the possible issues. AR- Cloud is a cloud infrastructure, by understanding how it uses cloud computing and it’s features and functionality, we can realize the possible security issues and privacy risk for this infrastructure and try to address them.","null","null","null",2049,"null"
"[]","2019-08-29T20:59:59Z","arvips/AR-for-VIPS-v2.1",4,"Augmented Reality for Visually Impaired People 2.1","null","C#","null",343988,"null"
"[""unity3d"",""vr""]","2017-08-12T19:19:50Z","arymangupta/Virtual-Assistant-AR-VR-Unity3D-",4,"Unity3D vr Virtual assistant in augmented reality","null","C#","null",46270,"null"
"[""android""]","2017-04-13T16:52:01Z","asadmansr/ARMenu",4,"Android Augmented Reality Menu, an Android experiment for Google I/O 2017.","null","C#","null",251685,"null"
"[""hololens""]","2016-10-09T19:50:03Z","aschwtzr/SilverUnicorn",4,"Silver Unicorn is an interface for robots and humans that uses a Sphero, Microsoft Hololens , Mac server and more! ","null","Objective-C","null",156304,"null"
"[""unity""]","2017-12-05T22:52:31Z","ashanhol/LUISMR",5,"Creating LUIS integration in Unity for Mixed Reality projects","null","C#","null",34997,"null"
"[""android"",""app"",""arcore"",""unity""]","2020-01-26T05:32:08Z","ashishgopalhattimare/PathMarkAR",45,"👣 An augmented reality indoor navigation app made in Unity and ARCore","null","C#","null",169194,"null"
"[]","2016-07-12T14:40:47Z","ashishgulati71/Arsenic",6,"Angel Hack Delhi project : Augmented Reality Search Engine aNd Interactive Camera(ARSENIC)","null","C#","null",66308,"null"
"[""arkit"",""coreml""]","2017-07-15T16:43:12Z","ashislaha/ARDemo",12,"Create an AR Project with ARKit. Explored Tracking, Plane Detection, Hit Testing, Light Estimation, SCNNode Rendering etc.","null","Swift","null",138577,"null"
"[]","2018-04-07T04:53:12Z","ashislaha/NLP-based-Store-assistant-with-AR",22," Let's create a generic template how AR(Augmented Reality) and NLP(Natural Language Processing) can be applied to Retail market to leverage the maximum benefits to customer like Offers, finding items in your shopping list, creating the shopping list using NLP based system, getting offers from assistant, showing the navigation path in AR etc","null","Swift","null",131756,"null"
"[""arkit"",""coreml"",""ml"",""tensorflow""]","2017-09-15T05:06:22Z","ashislaha/Route-Direction-in-AR",30,"Adding the Feature ""Real World Path Direction"" by tapping on Map. GoogleMap will give us the direction to that location from user location then click on ""ARView"" & you will get the real-world path direction.  Also added ""Reachability"" for finding path in Google map.  -- Also added .mlmodel for car-detection. Initially trained the model using Convolutional Neural Network in TensorFlow , then convert the .h5 output into .mlmodel. Use it in the application. please check : https://github.com/ashislaha/CarDetection-Keras & https://github.com/ashislaha/CarDetection-iOS for more details how to train a model.  -- In ARFrame generates capturedImage which is the input to .mlmodel for detecting that car is present in the image or not.  -- This project combines both ARKit & CoreML.","null","Swift","null",64647,"null"
